date,site,airtemp,humidity,pressure,windspeed,winddir,par,precip,sorad
2021-03-27,lkspo,,,1014.09375,1.0583333333333333,130.3125,7917.4000000000005,11.400000000000006,0
2021-03-28,lkspo,,,1016.9479166666666,1.7489583333333334,219.15625,39133.399999999994,0.8,0
2021-03-29,lkspo,,,1000.1875,3.151041666666666,192.78125,39085.200000000004,0,0
2021-03-30,lkspo,,,1004.8125,4.413541666666667,308.34375,29221.5,0,0
2021-03-31,lkspo,,,1025.6354166666667,3.384375,250.21875,39069.700000000004,0,0
2021-04-01,lkspo,,,1031.8229166666667,1.2354166666666666,214.83333333333334,40405.999999999985,0,0
2021-04-02,lkspo,,,1020.1458333333334,2.440625,192.45833333333334,32305.7,0,0
2021-04-03,lkspo,,,1017.6666666666666,1.0583333333333333,189.61458333333334,40901.299999999996,0,0
2021-04-04,lkspo,,,1015.21875,1.3354166666666665,123.39583333333334,37262.700000000004,0,0
2021-04-05,lkspo,,,1008.2708333333334,1.7562499999999999,118.19791666666666,30874.199999999993,3.0999999999999996,0
2021-04-06,lkspo,,,1010.1770833333334,1.7447916666666667,136.45833333333331,38387.90000000001,1.9000000000000001,0
2021-04-07,lkspo,,,1009.9791666666666,2.919791666666667,95.1875,7040,18.70000000000001,0
2021-04-08,lkspo,,,1003.2291666666666,2.8270833333333334,89.96875,4888.1,5.799999999999999,0
2021-04-09,lkspo,,,1000.6875,1.1968750000000001,194.45833333333334,8484.9,8.700000000000001,0
2021-04-10,lkspo,,,1006.5104166666666,2.1302083333333335,184.92708333333343,15820.099999999997,0,0
2021-04-11,lkspo,,,1003.3333333333334,0.9916666666666667,146.48958333333331,8908.200000000003,12.800000000000008,0
2021-04-12,lkspo,,,1005.375,1.1833333333333333,173.25,11977.499999999998,12.600000000000007,0
2021-04-13,lkspo,,,1013.5625,1.7739583333333333,257.1979166666667,19560,1.8,0
2021-04-14,lkspo,,,1019.625,1.8625000000000003,241.1354166666667,19427.2,0.5,0
2021-04-15,lkspo,,,1020.4270833333334,1.5072916666666667,163.48958333333331,38909.60000000001,0,0
2021-04-16,lkspo,,,1018.8541666666666,1.3645833333333333,120.66666666666667,44424.20000000002,0,0
2021-04-17,lkspo,,,1016.09375,1.3989583333333333,255.16666666666666,44174.40000000001,0,0
2021-04-18,lkspo,,,1010.2083333333334,2.6083333333333334,212.27083333333331,27350.00000000001,1.7000000000000002,0
2021-04-19,lkspo,,,1014.8125,3.1770833333333335,125.42708333333331,29896.80000000001,0,0
2021-04-20,lkspo,,,1019.5,1.575,122.55208333333334,21904.800000000007,0,0
2021-04-21,lkspo,,,1019.1041666666666,1.8802083333333333,267.27083333333337,28495.399999999998,0,0
2021-04-22,lkspo,,,1012.4791666666666,1.6385416666666668,250.3125,46852,0,0
2021-04-23,lkspo,,,1011.6145833333334,1.4864583333333332,227.11458333333334,12857.100000000002,0,0
2021-04-24,lkspo,,,1015.9583333333334,1.66875,99.04166666666667,24677.3,3.899999999999999,0
2021-04-25,lkspo,,,1018.8229166666666,1.692708333333333,151.17708333333334,39844.899999999994,3.2999999999999994,0
2021-04-26,lkspo,,,1011.4479166666666,1.9427083333333333,102.46875,4499.5999999999995,9.7,0
2021-04-27,lkspo,,,1013.28125,2.09375,86.08333333333334,13354.2,0,0
2021-04-28,lkspo,,,1015.9895833333334,1.2947916666666668,116.33333333333333,49664.8,0,0
2021-04-29,lkspo,,,1013.875,2.90625,242.97916666666669,41125.8,0.6,0
2021-04-30,lkspo,,,1020.9166666666666,1.4729166666666667,168.1666666666667,49429.19999999998,0,0
2021-05-01,lkspo,,,1001.0208333333334,1.8791666666666669,214.86458333333331,48721.80000000001,0,0
2021-05-02,lkspo,,,1003.9479166666666,2.0864583333333333,96.875,32157.899999999994,0,0
2021-05-03,lkspo,,,1008.3854166666666,1.9989583333333332,104.97916666666669,20187.5,0.6,0
2021-05-04,lkspo,,,1015.53125,2.6114583333333337,159.53125,33818.49999999999,0,0
2021-05-05,lkspo,,,1020.40625,1.7979166666666668,213.05208333333331,41818.3,0,0
2021-05-06,lkspo,,,1019.34375,2.3197916666666667,205.14583333333334,35982.7,0,0
2021-05-07,lkspo,,,1019.7708333333334,1.8510416666666667,74.55208333333334,39197.399999999994,0,0
2021-05-08,lkspo,,,1018.2395833333334,1.8697916666666667,193.8541666666667,45117.3,0,0
2021-05-09,lkspo,,,1019.8333333333334,2.4052083333333334,92.22916666666666,44709.699999999975,0,0
